Unnamed: 0,Age,Gender,EducationLevel,ExperienceYears,PreviousCompanies,DistanceFromCompany,InterviewScore,SkillScore,PersonalityScore,RecruitmentStrategy,HiringDecision,Gender_encoded,RecruitmentStrategy_encoded,EducationLevel_encoded
640,36,Female,High School,15,4,10.472171658370138,98,26,76,Agency,0,0,0,0
641,49,Female,Master,7,4,21.05739847458988,9,98,84,Online,1,0,1,2
643,49,Female,Bachelor,10,3,20.829528719316485,74,59,8,Agency,0,0,0,1
646,31,Female,High School,12,4,6.474548627723108,11,88,84,Online,0,0,1,0
647,35,Female,Bachelor,10,5,11.14266193639326,44,55,94,Online,0,0,1,1
649,45,Female,High School,13,2,28.0681319198066,79,100,53,Online,0,0,1,0
650,35,Female,High School,13,1,15.202919452021453,34,58,85,Online,0,0,1,0
651,40,Female,Bachelor,11,4,50.7387477286953,65,1,11,Online,0,0,1,1
652,26,Female,Master,9,3,49.32794592775716,74,96,63,Agency,1,0,0,2
653,23,Female,Bachelor,11,2,23.036952054213177,40,38,5,Agency,0,0,0,1
656,49,Female,Master,15,4,36.78103584858929,17,95,89,Online,1,0,1,2
657,24,Female,Bachelor,0,2,35.34707175017552,19,17,4,Online,0,0,1,1
658,42,Female,Master,9,2,45.655687066123626,13,16,72,Online,0,0,1,2
660,29,Female,Bachelor,1,5,15.189897152077457,48,38,13,Referral,0,0,2,1
664,21,Female,Bachelor,6,2,31.9873927245783,41,93,51,Agency,0,0,0,1
666,50,Female,High School,13,4,26.641768121757103,81,34,52,Referral,1,0,2,0
668,45,Female,Bachelor,0,5,17.428531636614714,24,60,18,Online,0,0,1,1
670,45,Female,Bachelor,13,5,17.116241223471246,18,67,7,Referral,1,0,2,1
672,43,Female,High School,8,2,4.539571800558722,91,47,34,Agency,0,0,0,0
673,24,Female,Bachelor,14,1,34.019412619791275,7,31,94,Online,0,0,1,1
674,32,Female,Master,2,2,41.45974018283706,94,83,52,Agency,0,0,0,2
675,23,Female,Bachelor,5,5,34.6415844960215,2,94,98,Agency,0,0,0,1
678,35,Female,High School,12,1,15.99692448990318,80,62,4,Online,0,0,1,0
680,21,Female,High School,13,4,22.599468573172043,16,0,16,Online,0,0,1,0
681,36,Female,Master,12,5,2.6505967950163623,13,2,31,Online,0,0,1,2
683,46,Female,Master,11,3,11.495902287402576,61,85,51,Agency,0,0,0,2
684,39,Female,Bachelor,4,5,40.44635119744397,93,61,19,Online,0,0,1,1
686,31,Female,PhD,13,4,11.886444984146676,75,16,83,Online,1,0,1,3
687,37,Female,Bachelor,12,5,32.061326524008365,36,77,81,Agency,0,0,0,1
688,22,Female,Bachelor,10,4,3.4039484243225107,95,61,0,Online,0,0,1,1
689,47,Female,Bachelor,3,2,25.178729285193373,10,34,57,Referral,0,0,2,1
693,38,Female,Bachelor,6,4,12.114138331929263,46,1,43,Online,0,0,1,1
694,30,Female,High School,4,5,11.40530172981864,74,55,5,Referral,1,0,2,0
696,31,Female,Bachelor,14,1,13.668969941466724,7,50,71,Online,0,0,1,1
697,22,Female,High School,3,4,45.75382795809225,3,53,87,Online,0,0,1,0
698,20,Female,Bachelor,15,3,29.69645680614911,26,15,19,Online,0,0,1,1
699,20,Female,Bachelor,6,2,18.538881150515607,43,17,13,Agency,0,0,0,1
703,31,Female,Master,3,2,47.40071183646905,43,40,33,Online,0,0,1,2
706,31,Female,Master,3,2,50.19654700712011,84,6,70,Online,0,0,1,2
707,50,Female,Master,11,5,46.30687680637397,51,14,79,Referral,1,0,2,2
712,37,Female,Bachelor,4,1,44.937326183846494,72,65,43,Agency,0,0,0,1
715,36,Female,Bachelor,5,4,11.281074384967054,72,94,43,Agency,0,0,0,1
717,27,Female,Master,4,3,12.154316726448744,47,55,35,Online,0,0,1,2
718,48,Female,Bachelor,15,1,28.283433248431734,25,43,6,Online,0,0,1,1
719,45,Female,Bachelor,2,1,35.19875649575707,76,56,31,Agency,0,0,0,1
722,49,Female,Bachelor,11,5,24.45298721950595,57,31,92,Referral,1,0,2,1
725,28,Female,High School,1,5,17.784120032142084,82,67,69,Online,0,0,1,0
726,26,Female,Master,15,3,29.729109877593977,76,72,87,Referral,1,0,2,2
728,45,Female,PhD,8,3,26.663025228522116,57,7,53,Referral,1,0,2,3
733,48,Female,Bachelor,7,3,43.00094159603493,76,2,31,Online,0,0,1,1
734,43,Female,High School,14,2,28.2491139050009,57,16,44,Online,0,0,1,0
735,23,Female,Bachelor,12,4,5.339147703249524,72,65,60,Referral,1,0,2,1
736,44,Female,High School,6,5,12.842473529827313,96,78,69,Online,1,0,1,0
739,44,Female,Bachelor,5,5,19.29496493089038,14,21,52,Agency,0,0,0,1
743,28,Female,High School,10,2,1.883502239771694,23,25,26,Online,0,0,1,0
744,43,Female,Bachelor,0,4,6.13841213248909,29,10,37,Online,0,0,1,1
745,22,Female,Master,5,4,9.609873971181653,61,89,61,Online,0,0,1,2
747,22,Female,Bachelor,15,5,26.526013064942237,61,87,63,Agency,0,0,0,1
748,35,Female,Bachelor,5,3,8.029595908668279,46,91,76,Online,0,0,1,1
749,23,Female,Bachelor,15,5,22.239167076209316,15,98,29,Agency,0,0,0,1
750,37,Female,PhD,10,5,18.08744211629637,65,30,48,Agency,0,0,0,3
751,36,Female,Bachelor,3,3,10.1711821748978,80,76,40,Agency,0,0,0,1
752,26,Female,Bachelor,11,1,1.3420374074181776,95,34,12,Referral,1,0,2,1
755,49,Female,High School,14,5,12.313866707190352,2,17,93,Referral,1,0,2,0
756,24,Female,Bachelor,10,1,7.590341494833968,11,100,24,Online,0,0,1,1
759,42,Female,Bachelor,9,1,12.180630989633238,77,34,17,Referral,1,0,2,1
760,32,Female,Bachelor,2,5,43.85484698049579,79,44,4,Agency,0,0,0,1
761,42,Female,Bachelor,12,4,41.85535495833806,58,34,18,Referral,0,0,2,1
762,44,Female,Bachelor,10,1,23.41732352623168,48,27,41,Online,0,0,1,1
764,28,Female,Bachelor,14,3,11.887435241701098,61,75,31,Online,0,0,1,1
765,49,Female,Bachelor,14,1,4.9150835239778745,48,14,20,Online,0,0,1,1
766,36,Female,Bachelor,15,1,29.67159126778305,50,20,9,Referral,0,0,2,1
767,36,Female,Bachelor,12,2,5.917246079510656,32,51,36,Online,0,0,1,1
771,44,Female,Master,3,4,12.96661432736793,14,82,54,Online,0,0,1,2
772,41,Female,Bachelor,10,2,32.20567100228272,81,54,16,Online,0,0,1,1
774,46,Female,Bachelor,4,4,44.7842563793053,22,76,87,Agency,0,0,0,1
775,38,Female,Bachelor,2,1,14.57154321380266,77,43,43,Agency,0,0,0,1
780,28,Female,Bachelor,11,2,40.5681459561443,78,24,18,Online,0,0,1,1
781,38,Female,Master,15,5,35.02803330694189,70,86,62,Online,1,0,1,2
783,28,Female,Master,2,4,23.887190858310667,45,46,45,Online,0,0,1,2
786,33,Female,Bachelor,14,4,47.77124122242671,55,37,25,Online,0,0,1,1
788,39,Female,Bachelor,7,4,44.42764153929188,74,66,45,Online,0,0,1,1
789,38,Female,PhD,1,3,9.698044384811276,28,14,74,Online,0,0,1,3
790,45,Female,High School,0,3,3.3098241600814418,94,0,13,Online,0,0,1,0
791,34,Female,Bachelor,15,1,29.9798363706337,61,6,84,Online,0,0,1,1
793,40,Female,Master,15,4,9.867568082987145,51,48,71,Referral,1,0,2,2
798,39,Female,Master,9,3,34.94436685943925,65,86,17,Agency,0,0,0,2
799,46,Female,PhD,2,2,12.839879272809007,21,44,34,Agency,0,0,0,3
802,40,Female,High School,4,5,32.50875424435208,71,70,46,Online,0,0,1,0
804,35,Female,Master,12,4,18.21540166599797,45,94,74,Referral,1,0,2,2
806,26,Female,Master,2,2,37.71750176676479,97,19,74,Referral,1,0,2,2
809,29,Female,Master,12,5,40.08644945023797,4,35,94,Online,0,0,1,2
812,33,Female,Bachelor,2,5,5.6264277183359575,88,26,77,Referral,1,0,2,1
814,45,Female,PhD,1,1,21.946461196870946,15,96,32,Referral,1,0,2,3
815,24,Female,Bachelor,9,3,26.72808951741492,47,83,96,Online,0,0,1,1
823,31,Female,Bachelor,7,1,37.37385389982483,35,54,14,Agency,0,0,0,1
825,29,Female,High School,13,3,13.185410595217132,81,76,55,Referral,1,0,2,0
828,36,Female,Bachelor,11,4,4.159154843011325,48,69,93,Agency,0,0,0,1
831,26,Female,Master,10,4,19.040315568900127,56,23,94,Referral,1,0,2,2
835,29,Female,Bachelor,11,4,30.11187244012932,70,40,62,Online,0,0,1,1
840,21,Female,Master,9,5,18.23848834499371,98,29,20,Online,0,0,1,2
841,24,Female,Bachelor,3,2,20.51477736063853,100,43,54,Agency,0,0,0,1
844,25,Female,High School,13,3,36.74764117758885,19,18,1,Online,0,0,1,0
845,38,Female,Bachelor,10,5,13.439853187657397,36,28,12,Referral,0,0,2,1
847,35,Female,Bachelor,10,4,8.72078787696065,72,35,83,Online,0,0,1,1
849,20,Female,Bachelor,1,4,2.440059027325935,38,6,47,Agency,0,0,0,1
850,41,Female,Master,10,5,33.18599031624729,25,25,77,Online,0,0,1,2
851,39,Female,Bachelor,6,4,14.857217593667992,1,78,29,Referral,1,0,2,1
852,36,Female,Bachelor,5,5,23.483848859186,22,37,28,Referral,0,0,2,1
854,26,Female,Bachelor,7,5,9.637837812310496,84,79,11,Online,0,0,1,1
855,44,Female,Bachelor,6,1,32.09903950469371,15,65,40,Agency,0,0,0,1
857,23,Female,High School,4,1,48.95421211412017,12,91,49,Online,0,0,1,0
858,23,Female,Master,11,3,10.617318157695752,27,70,1,Online,0,0,1,2
860,47,Female,Bachelor,6,3,34.21696833028411,50,42,55,Online,0,0,1,1
865,41,Female,High School,8,5,32.60600609578257,99,23,88,Online,0,0,1,0
867,46,Female,High School,9,3,27.257694705581414,17,67,95,Referral,1,0,2,0
868,29,Female,Master,5,5,10.981440382995876,62,92,11,Referral,1,0,2,2
869,45,Female,PhD,2,4,38.52720818768688,50,43,12,Online,0,0,1,3
870,38,Female,Bachelor,0,2,38.32099150049245,8,4,18,Referral,0,0,2,1
871,26,Female,Bachelor,15,3,8.275865019371247,12,54,43,Referral,1,0,2,1
872,49,Female,Bachelor,6,3,44.89891912498295,39,92,88,Online,0,0,1,1
873,22,Female,High School,3,2,14.459486973665264,54,29,94,Online,0,0,1,0
874,32,Female,Bachelor,0,2,50.11280304683074,78,28,58,Referral,0,0,2,1
875,32,Female,Master,14,4,20.14515070186229,42,25,36,Online,0,0,1,2
876,37,Female,Bachelor,7,3,9.894202936724982,43,82,24,Online,0,0,1,1
880,39,Female,Master,1,5,29.91091906116448,35,93,86,Online,0,0,1,2
884,50,Female,High School,13,5,28.061910721691508,74,42,22,Online,0,0,1,0
885,28,Female,PhD,13,5,3.6453716635332194,11,6,59,Agency,0,0,0,3
886,26,Female,Bachelor,1,1,36.05721099833267,61,48,11,Online,0,0,1,1
887,20,Female,PhD,3,4,3.786399285049224,17,72,12,Online,0,0,1,3
892,44,Female,PhD,10,4,7.533631520663119,24,68,37,Online,0,0,1,3
893,50,Female,Bachelor,10,1,15.549969478233155,11,92,49,Agency,0,0,0,1
894,47,Female,Bachelor,14,2,44.44795525104481,20,98,51,Agency,0,0,0,1
896,44,Female,High School,7,2,1.0373854185265532,10,26,7,Online,0,0,1,0
897,43,Female,Bachelor,5,2,30.706819573877564,63,7,60,Online,0,0,1,1
900,40,Female,Bachelor,5,1,5.083988243317699,61,63,33,Referral,0,0,2,1
901,25,Female,Bachelor,2,5,11.886244939945112,88,9,78,Referral,1,0,2,1
902,45,Female,Bachelor,11,5,13.517013369069302,98,12,99,Referral,1,0,2,1
903,31,Female,Bachelor,7,3,42.58623156525449,95,62,59,Agency,0,0,0,1
904,32,Female,PhD,9,2,24.159971815446024,48,92,56,Agency,0,0,0,3
905,32,Female,Bachelor,13,3,25.34141059706184,13,34,98,Online,0,0,1,1
909,35,Female,High School,4,3,23.825442767076648,58,28,39,Online,0,0,1,0
911,40,Female,Master,5,1,47.49677970370429,68,40,54,Online,0,0,1,2
912,30,Female,PhD,1,4,23.935255783376917,4,29,50,Online,0,0,1,3
914,24,Female,Bachelor,5,5,16.11978701519611,18,20,4,Online,0,0,1,1
915,23,Female,High School,9,3,3.540129484447112,22,75,94,Agency,0,0,0,0
919,44,Female,Master,7,5,47.63011037518218,15,40,96,Referral,1,0,2,2
922,28,Female,Bachelor,3,3,2.4114379825353183,13,2,92,Online,0,0,1,1
926,50,Female,Bachelor,9,5,36.74492190386443,88,86,6,Referral,1,0,2,1
927,20,Female,High School,13,3,22.49223348715777,15,83,37,Online,0,0,1,0
928,40,Female,Bachelor,0,3,16.32211682751215,78,24,36,Referral,0,0,2,1
929,41,Female,PhD,15,1,49.11064550579724,89,29,67,Agency,1,0,0,3
931,22,Female,Master,3,1,15.471818401501096,43,10,41,Online,0,0,1,2
932,35,Female,Bachelor,6,1,24.981254837222902,79,92,85,Agency,1,0,0,1
936,31,Female,Bachelor,10,2,6.022877484048421,54,55,86,Referral,1,0,2,1
937,29,Female,Master,6,4,26.45789827813013,14,51,14,Agency,0,0,0,2
938,35,Female,Bachelor,15,2,2.233497727024357,82,47,94,Referral,1,0,2,1
941,31,Female,Master,14,5,27.66541812293704,1,87,24,Online,0,0,1,2
945,27,Female,Bachelor,4,1,32.763249367954046,86,77,37,Referral,1,0,2,1
948,23,Female,Bachelor,15,2,47.25322782235275,22,99,48,Referral,1,0,2,1
949,45,Female,High School,14,1,19.30565589643756,67,34,67,Online,0,0,1,0
952,47,Female,High School,2,4,15.972886196712732,92,5,64,Online,0,0,1,0
953,37,Female,Bachelor,3,4,14.442845645208584,64,30,53,Online,0,0,1,1
958,23,Female,Bachelor,14,5,33.50566117096068,89,2,99,Online,0,0,1,1
961,50,Female,Bachelor,7,4,7.080262967402855,63,73,6,Agency,0,0,0,1
963,28,Female,Bachelor,14,3,45.951199132474194,78,51,27,Online,0,0,1,1
966,39,Female,Bachelor,13,5,6.788002312316232,18,100,88,Online,0,0,1,1
967,32,Female,Bachelor,3,5,43.20929479120408,23,83,79,Referral,1,0,2,1
971,32,Female,Master,6,5,5.033488369558869,85,69,11,Online,1,0,1,2
973,22,Female,Bachelor,0,4,35.459070521375835,9,81,77,Online,0,0,1,1
974,48,Female,Bachelor,0,2,18.07347033042212,40,92,50,Online,0,0,1,1
976,37,Female,Master,9,2,41.6855135378654,59,62,95,Online,1,0,1,2
982,29,Female,Bachelor,1,3,10.144652653433432,94,26,50,Referral,0,0,2,1
983,43,Female,Bachelor,1,3,29.37216040116148,43,11,63,Online,0,0,1,1
986,46,Female,High School,9,2,14.677101450096846,100,64,27,Referral,1,0,2,0
987,32,Female,PhD,1,5,20.982900104287683,92,63,15,Referral,1,0,2,3
988,24,Female,Bachelor,10,4,50.14300589277102,81,25,62,Referral,1,0,2,1
989,42,Female,Master,3,5,27.82351955942366,46,14,75,Online,0,0,1,2
992,41,Female,High School,7,2,36.06817801552207,75,100,16,Agency,0,0,0,0
994,37,Female,Bachelor,15,1,3.4756314851146763,77,94,12,Online,0,0,1,1
996,36,Female,Bachelor,14,2,18.083728690922705,73,64,57,Online,0,0,1,1
998,40,Female,Bachelor,3,5,46.15953453613928,19,75,36,Referral,0,0,2,1
999,45,Female,Master,2,5,36.68531293383536,78,82,78,Online,1,0,1,2
1001,44,Female,Master,13,3,34.366592483384665,6,56,60,Agency,0,0,0,2
1004,46,Female,PhD,7,2,11.50959843594232,9,11,69,Online,0,0,1,3
1010,22,Female,High School,10,1,31.38892193034436,42,69,86,Referral,1,0,2,0
1016,25,Female,Master,7,2,2.567133442943336,75,91,96,Agency,1,0,0,2
1018,36,Female,Bachelor,9,2,32.11514895370131,8,22,12,Online,0,0,1,1
1019,24,Female,Master,6,3,47.721010842125686,91,67,26,Referral,1,0,2,2
1020,50,Female,Bachelor,11,4,11.32672019860032,22,51,69,Online,0,0,1,1
1021,24,Female,Bachelor,0,5,37.75130745525494,62,3,58,Online,0,0,1,1
1023,22,Female,Bachelor,12,3,27.044108922375557,39,20,96,Online,0,0,1,1
1024,40,Female,Bachelor,12,4,34.463289792182884,43,100,93,Agency,0,0,0,1
1028,24,Female,High School,9,1,1.0313758314228083,57,6,50,Referral,0,0,2,0
1031,38,Female,Bachelor,14,1,39.22841318797152,32,16,91,Referral,1,0,2,1
1036,33,Female,High School,7,1,31.809148260629865,81,33,41,Online,0,0,1,0
1039,32,Female,Bachelor,6,4,35.837740746770216,71,65,97,Referral,1,0,2,1
1041,23,Female,Bachelor,1,3,14.708201883615006,29,86,37,Online,0,0,1,1
1043,20,Female,High School,6,1,39.15750288727806,31,85,6,Online,0,0,1,0
1044,36,Female,Bachelor,10,5,41.112458961755706,85,57,70,Online,1,0,1,1
1045,27,Female,High School,11,5,20.255306149496025,56,97,49,Online,0,0,1,0
1046,21,Female,Bachelor,13,3,21.894199830880485,8,78,51,Online,0,0,1,1
1048,50,Female,Bachelor,13,2,15.45683592093805,70,14,25,Online,0,0,1,1
1050,26,Female,High School,15,1,6.849152319262879,12,92,8,Referral,1,0,2,0
1051,45,Female,Bachelor,5,2,23.663373037751068,57,56,60,Agency,0,0,0,1
1052,45,Female,Bachelor,9,5,43.658790612890016,2,86,19,Online,0,0,1,1
1054,41,Female,High School,15,1,4.946492751920616,96,59,79,Referral,1,0,2,0
1064,49,Female,Bachelor,0,2,17.930561455631626,5,69,20,Online,0,0,1,1
1065,49,Female,Bachelor,6,5,3.771649447061692,84,73,21,Referral,1,0,2,1
1066,46,Female,Bachelor,14,3,28.70938255023956,96,79,17,Agency,0,0,0,1
1067,44,Female,High School,14,3,30.395116244740727,31,67,65,Referral,1,0,2,0
1068,36,Female,PhD,9,4,47.727012281093,51,21,47,Online,0,0,1,3
1076,33,Female,Bachelor,5,3,39.658384587347946,78,92,91,Online,0,0,1,1
1077,21,Female,High School,12,3,6.313295239619792,77,2,99,Online,0,0,1,0
1078,30,Female,High School,8,5,39.92142033907,18,51,25,Online,0,0,1,0
1079,38,Female,Master,15,3,9.526902444911292,14,73,33,Online,0,0,1,2
1083,21,Female,Bachelor,7,1,44.86548680965178,83,51,54,Online,0,0,1,1
1087,37,Female,High School,14,5,34.61809289660972,81,88,14,Online,0,0,1,0
1089,34,Female,Master,14,2,14.905608377690172,50,67,17,Referral,1,0,2,2
1090,46,Female,High School,6,4,10.221759529213248,72,27,95,Agency,0,0,0,0
1091,38,Female,Bachelor,6,5,25.875821343721675,95,70,22,Online,0,0,1,1
1092,50,Female,Master,12,1,14.79744140785938,52,9,61,Agency,0,0,0,2
1094,39,Female,PhD,15,1,4.831120099610136,58,99,86,Referral,1,0,2,3
1095,44,Female,PhD,8,3,34.201651655565875,69,65,98,Referral,1,0,2,3
1098,43,Female,PhD,9,4,15.30449610156303,57,13,52,Referral,1,0,2,3
1100,47,Female,High School,4,4,48.26535201258184,12,53,63,Online,0,0,1,0
1101,49,Female,High School,1,5,46.85383897349066,42,42,62,Referral,0,0,2,0
1102,42,Female,Bachelor,12,5,30.171310757204555,75,41,91,Online,0,0,1,1
1103,29,Female,PhD,15,1,24.13051516284892,50,80,79,Online,1,0,1,3
1105,36,Female,Bachelor,14,4,35.1663181313865,20,67,69,Referral,1,0,2,1
1110,43,Female,Bachelor,11,2,15.089867519824622,44,18,62,Referral,1,0,2,1
1112,29,Female,Bachelor,8,3,26.960348730173006,81,53,80,Agency,1,0,0,1
1115,39,Female,Bachelor,1,2,7.184542530688036,16,22,36,Online,0,0,1,1
1116,43,Female,Bachelor,15,5,30.16380985695483,67,84,42,Online,0,0,1,1
1117,24,Female,PhD,6,4,37.73796444246893,43,10,85,Online,0,0,1,3
1120,40,Female,Bachelor,10,1,7.361244346850537,67,24,70,Agency,0,0,0,1
1121,21,Female,Master,8,2,46.734728016852856,73,62,33,Agency,1,0,0,2
1122,32,Female,Bachelor,15,4,25.67718297947265,24,95,47,Online,0,0,1,1
1123,49,Female,High School,13,1,23.678640480758737,94,29,11,Online,0,0,1,0
1125,30,Female,Master,12,2,37.43185111584496,1,89,78,Referral,1,0,2,2
1126,35,Female,High School,12,2,27.403404046603946,88,60,96,Referral,1,0,2,0
1127,30,Female,Master,0,5,11.10404680432604,48,99,12,Online,0,0,1,2
1128,38,Female,High School,0,5,6.503688009052859,69,50,86,Agency,0,0,0,0
1130,44,Female,Bachelor,5,3,42.85809820975128,71,8,44,Referral,0,0,2,1
1132,42,Female,Bachelor,12,1,31.142319019781823,26,1,64,Referral,1,0,2,1
1133,35,Female,Master,8,5,37.37682136150713,88,4,46,Agency,0,0,0,2
1135,30,Female,Bachelor,9,5,30.40630327339274,53,68,4,Referral,1,0,2,1
1138,27,Female,High School,5,5,45.00773664551295,2,4,59,Online,0,0,1,0
1147,48,Female,Bachelor,5,2,24.566089705253415,55,60,84,Referral,1,0,2,1
1148,37,Female,High School,14,2,50.05488122567548,46,50,88,Referral,1,0,2,0
1150,45,Female,Bachelor,7,5,6.900301330968744,9,5,56,Online,0,0,1,1
1153,40,Female,Bachelor,13,1,2.3735281256492424,40,69,67,Online,0,0,1,1
1158,48,Female,Master,5,1,9.669803310305968,70,88,98,Online,0,0,1,2
1162,20,Female,Master,15,2,11.14365879571173,87,3,69,Referral,1,0,2,2
1164,28,Female,PhD,5,2,50.780952981135336,22,31,1,Referral,0,0,2,3
1165,31,Female,Bachelor,7,1,34.282525031297986,47,50,23,Online,0,0,1,1
1168,21,Female,High School,13,2,1.792592111593815,37,73,69,Agency,0,0,0,0
1170,33,Female,Master,5,3,45.43732584069065,99,35,59,Referral,1,0,2,2
1171,45,Female,Bachelor,13,1,4.083729181047873,26,69,49,Referral,1,0,2,1
1174,28,Female,High School,9,1,29.325908279391506,56,58,46,Online,0,0,1,0
1175,45,Female,Master,2,1,33.47714793018302,16,52,66,Online,0,0,1,2
1176,44,Female,Bachelor,15,4,16.131159146437753,70,18,64,Online,0,0,1,1
1177,34,Female,High School,10,4,23.999083483905043,90,97,26,Online,0,0,1,0
1183,30,Female,Bachelor,14,1,45.12045932218943,85,93,58,Online,0,0,1,1
1189,23,Female,Bachelor,8,2,6.5071141459483215,45,98,93,Referral,1,0,2,1
1190,20,Female,Bachelor,14,2,20.475801297270436,17,92,38,Referral,1,0,2,1
1191,27,Female,Master,13,2,13.053217292836832,42,58,44,Agency,0,0,0,2
1193,22,Female,Bachelor,9,5,19.004981539105664,32,67,64,Online,0,0,1,1
1194,48,Female,Master,3,2,5.491106471280237,92,27,37,Online,0,0,1,2
1198,50,Female,High School,3,3,10.950564720759411,30,54,58,Agency,0,0,0,0
1199,43,Female,Master,12,5,50.99246222432001,27,56,89,Referral,1,0,2,2
1202,45,Female,Bachelor,9,2,8.062184901327868,54,7,80,Agency,0,0,0,1
1203,47,Female,Bachelor,1,3,47.03140683553879,13,96,16,Referral,0,0,2,1
1206,43,Female,Bachelor,3,2,31.546319374173898,14,87,59,Agency,0,0,0,1
1208,32,Female,Bachelor,0,3,45.7003598958403,23,46,45,Online,0,0,1,1
1209,45,Female,Bachelor,5,2,27.085590068345915,77,54,51,Agency,0,0,0,1
1210,33,Female,Bachelor,3,2,14.133486766524229,63,63,9,Referral,0,0,2,1
1211,46,Female,Bachelor,0,2,39.36395887578151,70,82,45,Online,0,0,1,1
1214,26,Female,Bachelor,12,1,16.777673722155544,26,55,42,Online,0,0,1,1
1215,22,Female,Master,0,4,40.44725619674634,36,11,25,Online,0,0,1,2
1216,34,Female,Bachelor,7,2,35.08927488942273,93,32,54,Online,0,0,1,1
1217,42,Female,Master,9,3,45.43762418751362,90,70,47,Referral,1,0,2,2
1218,33,Female,Master,7,5,35.62570063805965,38,16,28,Agency,0,0,0,2
1223,37,Female,PhD,13,4,27.00973038619428,3,69,68,Referral,1,0,2,3
1224,45,Female,High School,7,2,29.28710130354507,28,16,73,Online,0,0,1,0
1225,25,Female,Bachelor,7,3,1.7655293313452716,0,49,20,Online,0,0,1,1
1226,22,Female,Master,10,3,40.028636291047,49,36,23,Online,0,0,1,2
1227,38,Female,PhD,9,4,19.080365921269475,85,81,2,Online,1,0,1,3
1229,44,Female,Master,10,1,41.46847722184729,73,89,61,Referral,1,0,2,2
1234,26,Female,PhD,11,4,4.520268120125708,55,28,33,Online,0,0,1,3
1238,41,Female,Bachelor,6,4,1.1979971506071376,8,10,67,Referral,1,0,2,1
1239,45,Female,Bachelor,1,5,26.05813657287452,10,95,44,Online,0,0,1,1
1240,49,Female,Master,5,3,20.18862289887046,74,5,74,Online,0,0,1,2
1243,36,Female,PhD,0,2,18.70770983797475,69,17,4,Agency,0,0,0,3
1245,39,Female,PhD,6,2,20.53467685504744,85,12,48,Agency,0,0,0,3
1246,44,Female,Master,12,2,34.291541382593124,55,73,36,Online,0,0,1,2
1251,32,Female,Master,13,1,21.75778380286552,90,0,77,Online,1,0,1,2
1252,37,Female,Bachelor,1,4,9.460152583862593,77,62,18,Online,0,0,1,1
1253,34,Female,Master,12,2,10.37636114560833,46,88,77,Referral,1,0,2,2
1254,23,Female,Bachelor,10,3,1.5275818407950272,68,33,39,Referral,0,0,2,1
1255,34,Female,High School,4,2,5.571313443085462,57,9,16,Referral,0,0,2,0
1257,21,Female,Bachelor,4,1,45.593656500420494,31,6,98,Online,0,0,1,1
1258,34,Female,Bachelor,15,4,15.358238256527873,97,55,92,Agency,1,0,0,1
1259,27,Female,Bachelor,6,5,17.387361294806407,63,79,41,Referral,1,0,2,1
1264,29,Female,PhD,14,1,34.65556740622643,80,47,99,Online,1,0,1,3
1265,28,Female,Bachelor,8,3,50.53744046966094,29,83,6,Online,0,0,1,1
1268,39,Female,PhD,11,4,26.98425155751885,12,11,27,Referral,1,0,2,3
1269,45,Female,High School,14,3,10.528802325859692,0,20,61,Agency,0,0,0,0
1274,32,Female,Master,13,4,18.047390082130487,25,33,36,Online,0,0,1,2
1275,25,Female,Bachelor,0,2,45.97563825481549,76,6,89,Referral,1,0,2,1
1276,24,Female,Bachelor,8,3,48.04399531707424,58,34,14,Online,0,0,1,1
1279,40,Female,PhD,5,3,23.637716885437005,100,89,7,Referral,1,0,2,3
1280,41,Female,Bachelor,14,4,42.777011227185376,40,98,12,Online,0,0,1,1
1281,40,Female,Master,0,5,49.08063792166416,29,24,47,Referral,0,0,2,2
1282,25,Female,Master,11,4,39.75409001695596,56,58,2,Agency,0,0,0,2
1284,42,Female,Bachelor,10,5,31.33964479106684,47,85,72,Online,0,0,1,1
1285,35,Female,Bachelor,1,4,43.47349507918312,71,5,30,Agency,0,0,0,1
1286,23,Female,Master,15,3,28.06018828856492,48,51,25,Online,0,0,1,2
1287,49,Female,PhD,8,2,41.19299431244113,46,78,80,Agency,1,0,0,3
1288,30,Female,Master,15,2,26.444262758712288,55,87,55,Referral,1,0,2,2
1289,49,Female,Master,14,2,4.122213748696207,64,20,33,Online,0,0,1,2
1290,49,Female,Bachelor,11,5,20.19735044520776,11,70,8,Online,0,0,1,1
1295,28,Female,Master,8,4,5.257181827804107,64,58,76,Agency,1,0,0,2
1298,38,Female,High School,10,2,49.22160897839904,31,3,46,Agency,0,0,0,0
1299,50,Female,Bachelor,13,3,36.89352902759643,2,85,3,Agency,0,0,0,1
1302,23,Female,Bachelor,10,1,15.689723532716377,59,80,51,Referral,1,0,2,1
1304,50,Female,Master,9,5,36.1078382598452,49,23,27,Referral,1,0,2,2
1305,25,Female,High School,13,4,19.58634923082303,1,65,5,Online,0,0,1,0
1306,21,Female,PhD,2,3,1.8856925304694507,72,12,26,Online,0,0,1,3
1307,39,Female,High School,10,2,36.15998923877434,55,61,11,Online,0,0,1,0
1309,30,Female,PhD,10,4,32.55940390300356,59,14,51,Online,0,0,1,3
1310,23,Female,Bachelor,14,5,9.180824437127754,35,68,47,Online,0,0,1,1
1312,25,Female,Bachelor,0,1,26.19565126903,16,36,45,Online,0,0,1,1
