Unnamed: 0,Age,Gender,EducationLevel,ExperienceYears,PreviousCompanies,DistanceFromCompany,InterviewScore,SkillScore,PersonalityScore,RecruitmentStrategy,HiringDecision,Gender_encoded,RecruitmentStrategy_encoded,EducationLevel_encoded
1130,44,Female,Bachelor,5,3,42.85809820975128,71,8,44,Referral,0,0,2,1
1132,42,Female,Bachelor,12,1,31.142319019781823,26,1,64,Referral,1,0,2,1
1135,30,Female,Bachelor,9,5,30.40630327339274,53,68,4,Referral,1,0,2,1
1136,41,Male,Master,13,4,34.34828517435909,0,51,76,Referral,1,1,2,2
1137,35,Male,Master,14,5,11.03564214568961,60,85,4,Referral,1,1,2,2
1139,23,Male,Bachelor,3,5,10.749836876050988,67,58,95,Referral,1,1,2,1
1142,43,Male,Master,7,2,32.917503256536534,50,92,17,Referral,1,1,2,2
1143,44,Male,PhD,8,2,35.96923704936836,14,21,20,Referral,1,1,2,3
1147,48,Female,Bachelor,5,2,24.566089705253415,55,60,84,Referral,1,0,2,1
1148,37,Female,High School,14,2,50.05488122567548,46,50,88,Referral,1,0,2,0
1149,48,Male,High School,5,4,38.018914847050986,89,9,59,Referral,0,1,2,0
1154,24,Male,High School,2,5,21.18129476349485,82,62,33,Referral,1,1,2,0
1162,20,Female,Master,15,2,11.14365879571173,87,3,69,Referral,1,0,2,2
1164,28,Female,PhD,5,2,50.780952981135336,22,31,1,Referral,0,0,2,3
1166,45,Male,Master,6,3,25.673999903643885,39,51,16,Referral,1,1,2,2
1170,33,Female,Master,5,3,45.43732584069065,99,35,59,Referral,1,0,2,2
1171,45,Female,Bachelor,13,1,4.083729181047873,26,69,49,Referral,1,0,2,1
1181,43,Male,Bachelor,14,3,45.27797217928157,10,80,43,Referral,1,1,2,1
1182,49,Male,Bachelor,12,3,1.5005205279568214,89,46,18,Referral,1,1,2,1
1184,50,Male,Master,4,4,29.583943917486927,91,53,7,Referral,1,1,2,2
1189,23,Female,Bachelor,8,2,6.5071141459483215,45,98,93,Referral,1,0,2,1
1190,20,Female,Bachelor,14,2,20.475801297270436,17,92,38,Referral,1,0,2,1
1192,36,Male,Bachelor,4,1,1.7847952798139823,79,64,31,Referral,1,1,2,1
1199,43,Female,Master,12,5,50.99246222432001,27,56,89,Referral,1,0,2,2
1203,47,Female,Bachelor,1,3,47.03140683553879,13,96,16,Referral,0,0,2,1
1204,42,Male,High School,0,2,5.6816446666814615,57,50,67,Referral,0,1,2,0
1210,33,Female,Bachelor,3,2,14.133486766524229,63,63,9,Referral,0,0,2,1
1217,42,Female,Master,9,3,45.43762418751362,90,70,47,Referral,1,0,2,2
1222,32,Male,Bachelor,6,3,14.397137505342393,64,59,73,Referral,1,1,2,1
1223,37,Female,PhD,13,4,27.00973038619428,3,69,68,Referral,1,0,2,3
1229,44,Female,Master,10,1,41.46847722184729,73,89,61,Referral,1,0,2,2
1233,29,Male,Bachelor,0,1,48.79515861940912,35,76,41,Referral,0,1,2,1
1235,44,Male,Bachelor,8,3,18.746560048400813,89,31,41,Referral,1,1,2,1
1238,41,Female,Bachelor,6,4,1.1979971506071376,8,10,67,Referral,1,0,2,1
1241,31,Male,Bachelor,1,1,49.603966773727855,69,34,41,Referral,0,1,2,1
1242,44,Male,PhD,14,2,8.957954199691493,0,32,46,Referral,1,1,2,3
1250,28,Male,Bachelor,13,3,26.01452593390898,46,63,17,Referral,1,1,2,1
1253,34,Female,Master,12,2,10.37636114560833,46,88,77,Referral,1,0,2,2
1254,23,Female,Bachelor,10,3,1.5275818407950272,68,33,39,Referral,0,0,2,1
1255,34,Female,High School,4,2,5.571313443085462,57,9,16,Referral,0,0,2,0
1259,27,Female,Bachelor,6,5,17.387361294806407,63,79,41,Referral,1,0,2,1
1260,27,Male,High School,0,5,6.7802805305756095,70,36,80,Referral,0,1,2,0
1263,38,Male,Bachelor,3,3,46.88003481309501,73,16,52,Referral,0,1,2,1
1266,24,Male,Bachelor,3,5,45.14115813392469,20,25,4,Referral,0,1,2,1
1268,39,Female,PhD,11,4,26.98425155751885,12,11,27,Referral,1,0,2,3
1275,25,Female,Bachelor,0,2,45.97563825481549,76,6,89,Referral,1,0,2,1
1277,44,Male,Bachelor,3,1,34.5432443500953,91,14,50,Referral,0,1,2,1
1279,40,Female,PhD,5,3,23.637716885437005,100,89,7,Referral,1,0,2,3
1281,40,Female,Master,0,5,49.08063792166416,29,24,47,Referral,0,0,2,2
1288,30,Female,Master,15,2,26.444262758712288,55,87,55,Referral,1,0,2,2
1292,50,Male,Master,12,5,8.08086224933086,87,95,12,Referral,1,1,2,2
1297,22,Male,Master,7,5,38.2298487981538,0,61,88,Referral,1,1,2,2
1301,24,Male,Bachelor,0,5,35.916898563970136,18,98,62,Referral,1,1,2,1
1302,23,Female,Bachelor,10,1,15.689723532716377,59,80,51,Referral,1,0,2,1
1304,50,Female,Master,9,5,36.1078382598452,49,23,27,Referral,1,0,2,2
1308,47,Male,PhD,6,1,2.085004763777081,16,53,61,Referral,1,1,2,3
1320,44,Male,PhD,7,3,16.822728826672883,56,27,77,Referral,1,1,2,3
1323,30,Male,Bachelor,1,2,29.097405499661964,80,35,85,Referral,1,1,2,1
1325,45,Female,PhD,4,1,5.218544821925252,36,63,98,Referral,1,0,2,3
1336,20,Female,Bachelor,7,2,12.874302118109991,93,58,23,Referral,1,0,2,1
1338,36,Female,Bachelor,4,4,20.318406856840348,64,11,82,Referral,0,0,2,1
1347,30,Male,Master,0,4,6.260977761908486,60,100,76,Referral,1,1,2,2
1348,50,Male,Master,5,1,34.60098810902675,14,47,55,Referral,0,1,2,2
1351,30,Male,Bachelor,5,1,42.26243333260904,26,77,18,Referral,0,1,2,1
1353,20,Male,Bachelor,1,2,21.70657572895492,73,70,11,Referral,1,1,2,1
1354,25,Female,Bachelor,5,2,35.893219767607214,60,28,10,Referral,0,0,2,1
1361,31,Female,High School,9,2,23.339183825410576,31,82,2,Referral,1,0,2,0
1363,32,Female,High School,10,3,48.75114598058342,98,94,27,Referral,1,0,2,0
1365,21,Male,Master,9,1,16.559736890200462,60,8,47,Referral,1,1,2,2
1367,20,Female,Master,3,3,43.424110496686986,84,33,41,Referral,1,0,2,2
1371,36,Male,Bachelor,8,1,13.845714234614668,3,6,19,Referral,0,1,2,1
1372,28,Male,PhD,3,1,41.04013439892623,90,15,10,Referral,1,1,2,3
1373,30,Male,Bachelor,6,5,32.60612142245115,51,18,95,Referral,1,1,2,1
1376,25,Male,Bachelor,2,1,46.79674812555768,74,75,12,Referral,1,1,2,1
1377,42,Male,High School,9,4,31.7725710192203,83,60,85,Referral,1,1,2,0
1379,49,Female,Master,2,4,31.31930584915264,53,12,46,Referral,0,0,2,2
1380,50,Female,Bachelor,13,1,34.87316771199867,53,11,85,Referral,1,0,2,1
1381,36,Female,Bachelor,7,1,27.288516834161275,16,84,27,Referral,1,0,2,1
1382,24,Female,High School,7,5,36.90508689780113,74,73,20,Referral,1,0,2,0
1383,49,Male,Bachelor,10,2,30.072697396431213,29,19,17,Referral,1,1,2,1
1384,47,Female,Master,11,2,48.38847910160741,98,49,30,Referral,0,0,2,2
1389,43,Female,Bachelor,7,5,33.279793637490435,45,36,88,Referral,1,0,2,1
1393,31,Female,Master,7,2,50.59158962318151,79,53,94,Referral,1,0,2,2
1395,22,Male,Bachelor,15,4,42.6595829892727,25,49,46,Referral,0,1,2,1
1402,30,Female,Master,14,5,29.071918896656214,57,4,88,Referral,0,0,2,2
1404,24,Female,High School,7,2,23.18228743992861,27,0,92,Referral,0,0,2,0
1406,47,Female,Bachelor,14,4,23.018711151260533,43,21,58,Referral,0,0,2,1
1411,24,Male,Bachelor,8,3,34.01679152570638,16,66,16,Referral,1,1,2,1
1413,46,Female,Bachelor,1,5,2.179598389039793,37,41,10,Referral,0,0,2,1
1418,44,Male,Bachelor,5,1,11.261004364703592,74,17,13,Referral,0,1,2,1
1422,37,Female,PhD,3,1,45.296105722171255,1,54,68,Referral,1,0,2,3
1424,27,Female,High School,7,5,37.76256081533968,42,90,15,Referral,1,0,2,0
1426,27,Female,High School,2,2,14.470894466478583,76,62,77,Referral,0,0,2,0
1428,38,Male,High School,7,2,7.86516875708022,80,51,55,Referral,0,1,2,0
1430,25,Female,Master,2,1,30.337405948367145,66,23,99,Referral,1,0,2,2
1434,34,Female,High School,0,1,40.220283280420006,6,93,69,Referral,0,0,2,0
1436,44,Male,Bachelor,2,3,10.043726221266818,82,52,92,Referral,1,1,2,1
1437,36,Male,High School,11,1,37.738090567767216,53,79,99,Referral,1,1,2,0
1439,34,Male,Master,4,3,25.54051506340214,81,20,100,Referral,1,1,2,2
1440,42,Male,Bachelor,11,4,4.77666345784538,60,99,61,Referral,0,1,2,1
1444,27,Female,Bachelor,6,5,48.72113901605369,74,68,28,Referral,1,0,2,1
1445,27,Male,Bachelor,14,1,44.70844607410342,30,13,77,Referral,0,1,2,1
1447,26,Male,PhD,3,1,36.682603724687134,77,49,43,Referral,1,1,2,3
1449,25,Male,Master,6,2,33.84076155442245,10,3,41,Referral,1,1,2,2
1453,38,Male,Master,6,1,32.11879657365871,47,16,81,Referral,0,1,2,2
1455,29,Male,Bachelor,0,2,15.408226144197569,77,56,20,Referral,1,1,2,1
1458,34,Male,Bachelor,1,2,5.734049525239753,79,43,56,Referral,0,1,2,1
1467,25,Male,Bachelor,5,3,35.55529350269256,94,71,32,Referral,0,1,2,1
1475,49,Female,High School,14,5,48.32992863891693,2,73,95,Referral,0,0,2,0
1477,41,Female,PhD,9,4,11.984106668791316,87,11,65,Referral,1,0,2,3
1478,21,Male,Master,13,2,23.45416963380567,54,69,11,Referral,1,1,2,2
1486,32,Female,High School,9,1,37.37815177161004,75,63,10,Referral,0,0,2,0
1487,50,Female,Bachelor,4,4,32.493620009158946,0,23,0,Referral,1,0,2,1
1493,43,Male,Bachelor,14,4,25.620087960216782,42,36,55,Referral,0,1,2,1
1494,34,Male,High School,6,2,42.836484307189295,51,84,62,Referral,0,1,2,0
1497,24,Male,High School,1,2,4.2899108897619485,31,91,58,Referral,1,1,2,0
